ticker,cik,company,sic_code,sic_description,target_sector
ANNAW,0001845123,"AleAnna, Inc.",1311,Crude Petroleum & Natural Gas,Energy
EUDAW,0001847846,EUDA Health Holdings Ltd,8000,Services-Health Services,Healthcare
COCHW,0001840877,"Envoy Medical, Inc.",3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",Healthcare
HOLOW,0001841209,MicroCloud Hologram Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",Technology
AISPW,0001842566,"Airship AI Holdings, Inc.",7372,Services-Prepackaged Software,Technology
ICUCW,0001831868,SeaStar Medical Holding Corp,3841,Surgical & Medical Instruments & Apparatus,Healthcare
RUMBW,0001830081,RUM Group Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",Technology
LIANY,0001831283,LianBio,2834,Pharmaceutical Preparations,Healthcare
AMPX-WT,0001899287,"Amprius Technologies, Inc.",3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",Industrials
GRMLW,0001907223,Greenland Mines Ltd,2836,"Biological Products, (No Diagnostic Substances)",Healthcare
ALVOW,0001898416,Alvotech,2836,"Biological Products, (No Diagnostic Substances)",Healthcare
BAKR,0001904616,Baker Global Asset Management Inc.,6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",Other / Financial / Services
GRAF-WT,0001897463,Graf Global Corp.,6770,Blank Checks,Other / Financial / Services
CDTTW,0001896212,CDT Equity Inc.,2834,Pharmaceutical Preparations,Healthcare
GRRRW,0001903145,Gorilla Technology Group Inc.,7372,Services-Prepackaged Software,Technology
ABPWW,0001893219,"Abpro Holdings, Inc.",2836,"Biological Products, (No Diagnostic Substances)",Healthcare
UMGNF,0001890126,Universal Music Group N.V./ADR,,,Unknown
VFSWW,0001913510,VinFast Auto Ltd.,3711,Motor Vehicles & Passenger Car Bodies,Industrials
RZLVW,0001920294,REZOLVE AI PLC,7370,"Services-Computer Programming, Data Processing, Etc.",Technology
SDAWW,0001936804,SunCar Technology Group Inc.,7500,"Services-Automotive Repair, Services & Parking",Other / Financial / Services
THQQF,0001969796,Embracer Group AB/ADR,,,Unknown
RDPTF,0001949257,Radiopharm Theranostics Ltd,2834,Pharmaceutical Preparations,Healthcare
EXYNW,0001960355,"Exyn Technologies, Inc.",7372,Services-Prepackaged Software,Technology
ENGNW,0001980845,enGene Therapeutics Inc.,2836,"Biological Products, (No Diagnostic Substances)",Healthcare
AFJKR,0001979005,"Aimei Health Technology Co., Ltd.",6770,Blank Checks,Other / Financial / Services
AFJKU,0001979005,"Aimei Health Technology Co., Ltd.",6770,Blank Checks,Other / Financial / Services
NIVFW,0001981662,NewGenIvf Group Ltd,8090,"Services-Misc Health & Allied Services, NEC",Healthcare
NPEHF,0001985406,"Nippon Express Holdings, Inc./ADR",,,Unknown
STWI,0001999261,StageWise Strategies Corp.,7374,Services-Computer Processing & Data Preparation,Technology
HPAIW,0002001699,Helport AI Ltd,7372,Services-Prepackaged Software,Technology
RDACR,0002018145,Rising Dragon Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
RDACU,0002018145,Rising Dragon Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
STKTF,0002032517,Sectra AB/ADR,,,Unknown
KOKSF,0002033019,Kokusai Electric Corporation/ADR,,,Unknown
KIDZW,0002022308,KIDZ AI Inc.,8200,Services-Educational Services,Healthcare
LPBBW,0002023676,Launch Two Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
LPBBU,0002023676,Launch Two Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
ALISU,0002026767,Calisa Acquisition Corp,7374,Services-Computer Processing & Data Preparation,Technology
ALISR,0002026767,Calisa Acquisition Corp,7374,Services-Computer Processing & Data Preparation,Technology
TAVIU,0002020385,Tavia Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
TAVIR,0002020385,Tavia Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
YHNAR,0002020987,YHN Acquisition I Ltd,6770,Blank Checks,Other / Financial / Services
SNNRF,0002021938,Sunrise Communications AG,4841,Cable & Other Pay Television Services,Other / Financial / Services
YHNAU,0002020987,YHN Acquisition I Ltd,6770,Blank Checks,Other / Financial / Services
SEPSF,0001969766,Asep Medical Holdings Inc.,2835,In Vitro & In Vivo Diagnostic Substances,Healthcare
ALURD,0001964979,"ALLURION TECHNOLOGIES, INC.",3841,Surgical & Medical Instruments & Apparatus,Healthcare
ALURW,0001964979,"ALLURION TECHNOLOGIES, INC.",3841,Surgical & Medical Instruments & Apparatus,Healthcare
LOTWW,0001962746,Lotus Technology Inc.,3711,Motor Vehicles & Passenger Car Bodies,Industrials
ALMP,0001956237,Almco Plumbing Inc,1700,Construction - Special Trade Contractors,Other / Financial / Services
NOEMW,0001956648,CO2 Energy Transition Corp.,6770,Blank Checks,Other / Financial / Services
NOEMU,0001956648,CO2 Energy Transition Corp.,6770,Blank Checks,Other / Financial / Services
NOEMR,0001956648,CO2 Energy Transition Corp.,6770,Blank Checks,Other / Financial / Services
CRMLW,0001951089,Critical Metals Corp.,1000,Metal Mining,Other / Financial / Services
CRTMF,0001951089,Critical Metals Corp.,1000,Metal Mining,Other / Financial / Services
NNPEF,0001951593,Ninepoint Energy Fund,,,Unknown
NTCS,0001933359,Natics Corp.,7374,Services-Computer Processing & Data Preparation,Technology
KYFGF,0002042187,Kyoto Financial Group Inc/ADR,,,Unknown
OBAWU,0002034313,Oxley Bridge Acquisition Ltd,6770,Blank Checks,Other / Financial / Services
OBAWW,0002034313,Oxley Bridge Acquisition Ltd,6770,Blank Checks,Other / Financial / Services
SHFH,0002032609,Scientist Home Future Health Ltd,2844,"Perfumes, Cosmetics & Other Toilet Preparations",Manufacturing
DRDBW,0002032528,Roman DBDR Acquisition Corp. II,6770,Blank Checks,Other / Financial / Services
DRDBU,0002032528,Roman DBDR Acquisition Corp. II,6770,Blank Checks,Other / Financial / Services
APTN,0001938571,"ADAPTIN BIO, INC.",2836,"Biological Products, (No Diagnostic Substances)",Healthcare
SXTPW,0001946563,"60 DEGREES PHARMACEUTICALS, INC.",2834,Pharmaceutical Preparations,Healthcare
JACS-UN,0002039058,Jackson Acquisition Co II,6770,Blank Checks,Other / Financial / Services
JACS-RI,0002039058,Jackson Acquisition Co II,6770,Blank Checks,Other / Financial / Services
SMNRW,0001913577,"Semnur Pharmaceuticals, Inc.",2834,Pharmaceutical Preparations,Healthcare
HOVRW,0001930021,New Horizon Aircraft Ltd.,3721,Aircraft,Industrials
LANWF,0001922097,Lanvin Group Holdings Ltd,2300,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,Consumer Goods
MANDF,0002038958,Mandatum Oyj/ADR,,,Unknown
COLAU,0002028201,Columbus Acquisition Corp/Cayman Islands,6770,Blank Checks,Other / Financial / Services
COLAR,0002028201,Columbus Acquisition Corp/Cayman Islands,6770,Blank Checks,Other / Financial / Services
IPCXR,0002012318,Inflection Point Acquisition Corp. III,6770,Blank Checks,Other / Financial / Services
IPCXU,0002012318,Inflection Point Acquisition Corp. III,6770,Blank Checks,Other / Financial / Services
FSTWF,0002014254,FST Corp.,3949,"Sporting & Athletic Goods, NEC",Consumer Goods
TNMWF,0002013186,TNL Mediagene,7310,Services-Advertising,Other / Financial / Services
BKHAR,0002000775,Black Hawk Acquisition Corp,2836,"Biological Products, (No Diagnostic Substances)",Healthcare
BKHAU,0002000775,Black Hawk Acquisition Corp,2836,"Biological Products, (No Diagnostic Substances)",Healthcare
FVNNU,0002010653,Future Vision II Acquisition Corp.,7373,Services-Computer Integrated Systems Design,Technology
FVNNR,0002010653,Future Vision II Acquisition Corp.,7373,Services-Computer Integrated Systems Design,Technology
CCIXU,0002006291,Churchill Capital Corp IX/Cayman,7373,Services-Computer Integrated Systems Design,Technology
CCIXW,0002006291,Churchill Capital Corp IX/Cayman,7373,Services-Computer Integrated Systems Design,Technology
ESMR,0001995920,E-Smart Corp.,7371,Services-Computer Programming Services,Technology
DAICW,0002033770,"CID Holdco, Inc.",7373,Services-Computer Integrated Systems Design,Technology
PGACU,0002030829,PANTAGES CAPITAL ACQUISITION Corp,6770,Blank Checks,Other / Financial / Services
PGACR,0002030829,PANTAGES CAPITAL ACQUISITION Corp,6770,Blank Checks,Other / Financial / Services
SZZLU,0002030663,Sizzle Acquisition Corp. II,6770,Blank Checks,Other / Financial / Services
IPEXU,0002028355,Inflection Point Acquisition Corp. V,6770,Blank Checks,Other / Financial / Services
IPEXR,0002028355,Inflection Point Acquisition Corp. V,6770,Blank Checks,Other / Financial / Services
KFIIR,0002029976,K&F GROWTH ACQUISITION CORP. II,6770,Blank Checks,Other / Financial / Services
KFIIU,0002029976,K&F GROWTH ACQUISITION CORP. II,6770,Blank Checks,Other / Financial / Services
SZZLR,0002030663,Sizzle Acquisition Corp. II,6770,Blank Checks,Other / Financial / Services
MBAVU,0002016072,M3-Brigade Acquisition V Corp.,6770,Blank Checks,Other / Financial / Services
MBAVW,0002016072,M3-Brigade Acquisition V Corp.,6770,Blank Checks,Other / Financial / Services
CUBWU,0002015955,Lionheart Holdings,6770,Blank Checks,Other / Financial / Services
CUBWW,0002015955,Lionheart Holdings,6770,Blank Checks,Other / Financial / Services
BRETF,0002018463,Brazilian Rare Earths Limited/ADR,,,Unknown
RANGU,0002035644,Range Capital Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
RANGR,0002035644,Range Capital Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
NPACW,0002048948,New Providence Acquisition Corp. III/Cayman,6770,Blank Checks,Other / Financial / Services
NPACU,0002048948,New Providence Acquisition Corp. III/Cayman,6770,Blank Checks,Other / Financial / Services
LCCCU,0002049248,Lakeshore Acquisition III Corp.,6770,Blank Checks,Other / Financial / Services
LCCCR,0002049248,Lakeshore Acquisition III Corp.,6770,Blank Checks,Other / Financial / Services
MLCIL,0002051820,Mount Logan Capital Inc.,6282,Investment Advice,Other / Financial / Services
BLUWU,0002050501,Blue Water Acquisition Corp. III,6770,Blank Checks,Other / Financial / Services
BLUWW,0002050501,Blue Water Acquisition Corp. III,6770,Blank Checks,Other / Financial / Services
DMIIR,0002040475,Drugs Made In America Acquisition II Corp.,6770,Blank Checks,Other / Financial / Services
DMIIU,0002040475,Drugs Made In America Acquisition II Corp.,6770,Blank Checks,Other / Financial / Services
HAVAU,0002042460,Harvard Ave Acquisition Corp,6770,Blank Checks,Other / Financial / Services
HAVAR,0002042460,Harvard Ave Acquisition Corp,6770,Blank Checks,Other / Financial / Services
APACU,0002043630,StoneBridge Acquisition II Corp,6770,Blank Checks,Other / Financial / Services
APACR,0002043630,StoneBridge Acquisition II Corp,6770,Blank Checks,Other / Financial / Services
GTERW,0002043766,Globa Terra Acquisition Corp,6770,Blank Checks,Other / Financial / Services
GTERU,0002043766,Globa Terra Acquisition Corp,6770,Blank Checks,Other / Financial / Services
GTERR,0002043766,Globa Terra Acquisition Corp,6770,Blank Checks,Other / Financial / Services
MTNE-WT,0002044817,CH4 Natural Solutions Corp,6770,Blank Checks,Other / Financial / Services
MTNE-UN,0002044817,CH4 Natural Solutions Corp,6770,Blank Checks,Other / Financial / Services
LDXC,0001985554,Londax Corp.,7371,Services-Computer Programming Services,Technology
TOYWF,0001985273,"TOYO Co., Ltd",3674,Semiconductors & Related Devices,Industrials
OYCG,0001994582,Oyocar Group Inc.,5500,Retail-Auto Dealers & Gasoline Stations,Retail
AAVXF,0001956827,Abivax S.A.,2834,Pharmaceutical Preparations,Healthcare
RKWBF,0001969729,Rockwool A/S/ADR,,,Unknown
RKWAF,0001969729,Rockwool A/S/ADR,,,Unknown
GFRWF,0001966287,Greenfire Resources Ltd.,1311,Crude Petroleum & Natural Gas,Energy
AMBWQ,0001937441,Ambipar Emergency Response,4955,Hazardous Waste Management,Other / Financial / Services
BAERW,0001941536,"Bridger Aerospace Group Holdings, Inc.",7389,"Services-Business Services, NEC",Other / Financial / Services
FMSTW,0001935418,Foremost Clean Energy Ltd.,1090,Miscellaneous Metal Ores,Other / Financial / Services
FGN,0001934850,"F&G Annuities & Life, Inc.",6311,Life Insurance,Other / Financial / Services
FGSN,0001934850,"F&G Annuities & Life, Inc.",6311,Life Insurance,Other / Financial / Services
KMFG,0001935033,KEEMO Fashion Group Ltd,5130,"Wholesale-Apparel, Piece Goods & Notions",Other / Financial / Services
MDCXW,0001997296,Medicus Pharma Ltd.,2834,Pharmaceutical Preparations,Healthcare
SPHIF,0001995306,SUPER HI INTERNATIONAL HOLDING LTD.,5812,Retail-Eating  Places,Retail
INVLW,0002001557,"Innventure, Inc.",6770,Blank Checks,Other / Financial / Services
TLPPF,0002007191,Telix Pharmaceuticals Ltd,2834,Pharmaceutical Preparations,Healthcare
RMSGW,0001983324,Real Messenger Corp,7370,"Services-Computer Programming, Data Processing, Etc.",Technology
NPLY,0001978111,Naploy Corp.,8000,Services-Health Services,Healthcare
HNIT,0001994373,Huineng Technology Corp,7374,Services-Computer Processing & Data Preparation,Technology
VTBAS,0001984345,"Vestible Assets, LLC",7389,"Services-Business Services, NEC",Other / Financial / Services
GTENW,0001986817,"Gores Holdings X, Inc. / CI",6770,Blank Checks,Other / Financial / Services
GTENU,0001986817,"Gores Holdings X, Inc. / CI",6770,Blank Checks,Other / Financial / Services
ATIIU,0002028516,Archimedes Tech SPAC Partners II Co.,6770,Blank Checks,Other / Financial / Services
ATIIW,0002028516,Archimedes Tech SPAC Partners II Co.,6770,Blank Checks,Other / Financial / Services
OACCU,0002029769,Oaktree Acquisition Corp. III Life Sciences,6770,Blank Checks,Other / Financial / Services
OACCW,0002029769,Oaktree Acquisition Corp. III Life Sciences,6770,Blank Checks,Other / Financial / Services
SGIPF,0002027330,"Sugi Holdings Co., Ltd./ADR",8880,American Depositary Receipts,Healthcare
SOUL-RI,0002025608,Soulpower Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
SOUL-UN,0002025608,Soulpower Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
CAPNR,0002024203,Cayson Acquisition Corp,6770,Blank Checks,Other / Financial / Services
CAPNU,0002024203,Cayson Acquisition Corp,6770,Blank Checks,Other / Financial / Services
RFAIU,0002012807,RF Acquisition Corp II,6770,Blank Checks,Other / Financial / Services
RFAIR,0002012807,RF Acquisition Corp II,6770,Blank Checks,Other / Financial / Services
SBXD-UN,0002015947,SilverBox Corp IV,6770,Blank Checks,Other / Financial / Services
FOXXW,0002013807,Foxx Development Holdings Inc.,3576,Computer Communications Equipment,Technology
SBXD-WT,0002015947,SilverBox Corp IV,6770,Blank Checks,Other / Financial / Services
OIOWW,0001957538,OIO Group,4953,Refuse Systems,Other / Financial / Services
PYAIF,0001969302,Pony AI Inc.,7373,Services-Computer Integrated Systems Design,Technology
NVNIW,0001965143,Nvni Group Ltd,7372,Services-Prepackaged Software,Technology
NAKAW,0001946573,Nakamoto Inc.,6199,Finance Services,Other / Financial / Services
UYSCR,0002036973,UY Scuti Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
BLNH,0002029586,"Blue Line Holdings, Inc.",2086,Bottled & Canned Soft Drinks & Carbonated Waters,Consumer Goods
UYSCU,0002036973,UY Scuti Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
RIBBU,0002035016,Ribbon Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
RIBBR,0002035016,Ribbon Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
FACTW,0002028935,FACT II Acquisition Corp.,3728,"Aircraft Parts & Auxiliary Equipment, NEC",Industrials
FACTU,0002028935,FACT II Acquisition Corp.,3728,"Aircraft Parts & Auxiliary Equipment, NEC",Industrials
ALPWF,0002025774,Alps Group Inc,8000,Services-Health Services,Healthcare
DYNCW,0002028699,Dynamix Corp,6770,Blank Checks,Other / Financial / Services
DYNCU,0002028699,Dynamix Corp,6770,Blank Checks,Other / Financial / Services
DMAAU,0002028614,Drugs Made In America Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
DMAAR,0002028614,Drugs Made In America Acquisition Corp.,6770,Blank Checks,Other / Financial / Services
POLEU,0002025341,Andretti Acquisition Corp. II,6770,Blank Checks,Other / Financial / Services
POLEW,0002025341,Andretti Acquisition Corp. II,6770,Blank Checks,Other / Financial / Services
SLXNW,0002022416,Silexion Therapeutics Corp,2836,"Biological Products, (No Diagnostic Substances)",Healthcare
LACHF,0002023870,Lapco Holdings Limited/ADR,,,Unknown
HSPUF,0001946021,Horizon Space Acquisition I Corp.,6770,Blank Checks,Other / Financial / Services
HSPWF,0001946021,Horizon Space Acquisition I Corp.,6770,Blank Checks,Other / Financial / Services
NELR,0001941360,Neolara Corp.,1520,General Bldg Contractors - Residential Bldgs,Other / Financial / Services
NMHIW,0001947861,Nature's Miracle Holding Inc.,3523,Farm Machinery & Equipment,Industrials
ABLVW,0001957489,Able View Global Inc.,5960,Retail-Nonstore Retailers,Retail
COOTW,0001959994,Australian Oilseeds Holdings Ltd,2070,Fats & Oils,Consumer Goods
ATCHW,0001963088,"AtlasClear Holdings, Inc.",6199,Finance Services,Other / Financial / Services
INFQ-WT,0002007825,"Infleqtion, Inc.",7374,Services-Computer Processing & Data Preparation,Technology
KWMWW,0002000756,K Wave Media Ltd.,7819,Services-Allied To Motion Picture Production,Other / Financial / Services
ZOOZW,0001992818,ZOOZ Strategy Ltd.,3590,Misc Industrial & Commercial Machinery & Equipment,Industrials
MKDWW,0001991332,MKDWELL Tech Inc.,3600,Electronic & Other Electrical Equipment (No Computer Equip),Industrials
PBMWW,0001985062,PSYENCE BIOMEDICAL LTD.,2834,Pharmaceutical Preparations,Healthcare
QETAR,0001978528,Quetta Acquisition Corp,6770,Blank Checks,Other / Financial / Services
QETAU,0001978528,Quetta Acquisition Corp,6770,Blank Checks,Other / Financial / Services
